UniprotA,UniprotB,SymbolA,SymbolB,pInt
P14672,Q86UL3,SLC2A4,AGPAT6,0.785255402126569
P14672,Q9UQ90,SLC2A4,SPG7,0.983207285577945
P14672,Q96GF1,SLC2A4,RNF185,0.782206037820354
P14672,Q96BD0-2,SLC2A4,SLCO4A1,0.806449026413081
P14672,Q96SQ9-2,SLC2A4,CYP2S1,0.78757789523712
P14672,P53794,SLC2A4,SLC5A3,0.994106161441802
P17735,Q9UJU6-2,TAT,DBNL,0.991449058707454
Q15170-2,Q9Y4C1,TCEAL1,KDM3A,0.999999999888934
Q15170-2,Q9BY42,TCEAL1,C20orf43,0.98665893931076
Q15170-2,P51784,TCEAL1,USP11,0.999682122750993
Q15170-2,Q93009,TCEAL1,USP7,0.998000562395333
Q15170-2,Q9BTE3-2,TCEAL1,MCMBP,0.781878071721141
Q15170-2,Q9BRJ7,TCEAL1,NUDT16L1,0.994119871699448
Q15170-2,Q96AP4,TCEAL1,ZUFSP,0.920387375994821
Q15170-2,Q9Y2U9,TCEAL1,KLHDC2,0.999954236313502
Q15170-2,Q15435-2,TCEAL1,PPP1R7,0.792958288250387
Q15170-2,Q9NXH9-2,TCEAL1,TRMT1,0.759209864920531
Q15170-2,P24941,TCEAL1,CDK2,0.940257829670736
Q15170-2,O14757,TCEAL1,CHEK1,0.998415884621051
Q15170-2,Q8IY45,TCEAL1,AMN1,0.810470166347434
Q15170-2,Q96T88,TCEAL1,UHRF1,0.993140045163555
Q15170-2,Q9P215,TCEAL1,POGK,0.998687563918853
Q15170-2,Q9UNN5,TCEAL1,FAF1,0.999745064434515
Q15170-2,P81274,TCEAL1,GPSM2,0.999873926130086
Q15170-2,P40763-2,TCEAL1,STAT3,0.991615711501684
Q15170-2,O95551-2,TCEAL1,TDP2,0.999989028379048
Q15170-2,Q9Y2G9-3,TCEAL1,SBNO2,0.947221247414022
Q8WVE7-2,Q96CN9,TMEM170A,GCC1,0.999999952928786
Q8WVE7-2,Q00765,TMEM170A,REEP5,0.999508943272538
Q8WVE7-2,Q8N8J7,TMEM170A,C4orf32,0.999144476554828
Q8WVE7-2,Q9H0V9-2,TMEM170A,LMAN2L,0.988796995498382
Q8WVE7-2,O14735,TMEM170A,CDIPT,0.982035165118503
Q8WVE7-2,P13164,TMEM170A,IFITM1,0.75033256366015
Q8WVE7-2,P12931-2,TMEM170A,SRC,0.899047735292687
Q8WVE7-2,Q96HR9,TMEM170A,REEP6,0.997168494305061
Q8WVE7-2,O75915,TMEM170A,ARL6IP5,0.990528653708067
Q8WVE7-2,Q96D05,TMEM170A,C10orf35,0.895846162483104
Q8WVE7-2,Q9Y653-2,TMEM170A,GPR56,0.875195834040753
Q9BUF5,P17987,TUBB6,TCP1,0.942627662236442
Q9BUF5,Q9HC35,TUBB6,EML4,0.840022405389489
Q9BUF5,Q5VZL5-2,TUBB6,ZMYM4,0.988399621588891
Q9BUF5,Q92526,TUBB6,CCT6B,0.922989981747595
Q9BUF5,P40227,TUBB6,CCT6A,0.905490251483184
Q9BUF5,B0UZ11,TUBB6,MICB,0.98778810555015
Q9BUF5,P25445-6,TUBB6,FAS,0.961171647535169
Q9BUF5,Q9Y6D5,TUBB6,ARFGEF2,0.81264148676962
Q9BUF5,Q9NUJ3,TUBB6,TCP11L1,0.999991080353968
Q9BUF5,Q96H55-3,TUBB6,MYO19,0.919831743851215
Q9H3J6,P47989,C12orf65,XDH,0.999994201636188
Q9H3J6,P06858,C12orf65,LPL,0.999580447906667
Q9H3J6,Q5TEC6,C12orf65,HIST2H3PS2,0.89774147252754
Q9BTM9-2,O96008,URM1,TOMM40,0.92543568289819
Q9BTM9-2,Q5TEC6,URM1,HIST2H3PS2,0.997890151873478
P49765-2,Q68CR1-2,VEGFB,SEL1L3,0.913794799984677
P49765-2,P15259,VEGFB,PGAM2,0.95524674379098
P49765-2,P55268,VEGFB,LAMB2,0.902354367354588
P49765-2,P12110-2,VEGFB,COL6A2,0.947149212002061
P49765-2,Q5JTY5,VEGFB,CBWD3,0.962167416850908
P49765-2,Q6AZZ1,VEGFB,TRIM68,0.999263445354487
P49765-2,O15118,VEGFB,NPC1,0.902723984436948
P49765-2,P12109,VEGFB,COL6A1,0.821380207477105
P49765-2,Q9H3F6,VEGFB,KCTD10,0.999263601233562
P49765-2,Q8N2E2,VEGFB,VWDE,0.925704934423088
P49765-2,Q9UKJ8,VEGFB,ADAM21,0.944305995052463
P49765-2,P27815-2,VEGFB,PDE4A,0.96685439494788
P49765-2,Q9BRJ7,VEGFB,NUDT16L1,0.96786441250116
P49765-2,B7XGB9,VEGFB,PPM1M,0.977962024188181
P49765-2,Q6PJG9,VEGFB,LRFN4,0.999999928213006
P49765-2,P98153,VEGFB,DGCR2,0.82047745792279
P49765-2,Q8NCW0-2,VEGFB,KREMEN2,0.971624011107117
Q9H4I9,P54707-2,C22orf32,ATP12A,0.997583465864175
Q9H4I9,Q9UKK3,C22orf32,PARP4,0.755617998320522
Q9H4I9,Q9BXW7-2,C22orf32,CECR5,0.782682049579608
Q9H4I9,Q8NE86,C22orf32,CCDC109A,0.999995074045125
Q9H4I9,P02452,C22orf32,COL1A1,0.986426585172551
Q9H4I9,Q99973-2,C22orf32,TEP1,0.947120340441841
Q8WVX3,Q9H0C2,C4orf3,SLC25A31,0.982619251768016
Q8WVX3,Q92616,C4orf3,GCN1L1,0.991262426043737
Q8WVX3,P49590,C4orf3,HARS2,0.860416362428784
Q8WVX3,P53990-2,C4orf3,KIAA0174,0.879522978433298
Q8WVX3,Q7Z2K6,C4orf3,ERMP1,0.994400958535362
Q8WVX3,Q6P2E9-2,C4orf3,EDC4,0.999015396177886
Q8WVX3,Q9Y276,C4orf3,BCS1L,0.990320075461866
Q8WVX3,Q96RD7,C4orf3,PANX1,0.999999157091037
Q8WVX3,O15121,C4orf3,DEGS1,0.999999910958342
Q8WVX3,Q8NBQ5,C4orf3,HSD17B11,0.905872845386351
Q8WVX3,Q9NP79,C4orf3,VTA1,0.859707633859282
Q8WVX3,Q9H1C4,C4orf3,UNC93B1,0.967704050660623
Q8WVX3,O00151,C4orf3,PDLIM1,0.7745984007517
Q8WVX3,Q96S52-2,C4orf3,PIGS,0.774380663229721
P23528,P68032,CFL1,ACTC1,0.860382042151567
P23528,Q9Y281,CFL1,CFL2,0.920440978169499
Q05901,Q8N729,CHRNB3,NPW,0.948549165527703
Q05901,Q14353,CHRNB3,GAMT,0.887535262160375
O94911-2,P04745,ABCA8,AMY1C,0.990956266392311
O94911-2,P09228,ABCA8,CST2,0.993144010742098
O94911-2,P01036,ABCA8,CST4,0.999061369820505
P11766,A5A3E0,ADH5,POTEF,0.751376884536059
Q9Y240,Q14244,CLEC11A,MAP7,0.988586021691591
Q9Y240,Q6Q0C0,CLEC11A,TRAF7,0.926820719158946
Q9Y240,Q13490,CLEC11A,BIRC2,0.797644999364168
Q9Y240,Q9H4B6,CLEC11A,SAV1,0.999265213568706
Q9Y240,P12644,CLEC11A,BMP4,0.900964000470919
Q9Y240,Q9NRR4-2,CLEC11A,DROSHA,0.902364690967879
Q9Y240,O14874,CLEC11A,BCKDK,0.908021130324414
Q9Y240,P0C2W1,CLEC11A,FBXO45,0.997266250755306
Q9Y240,Q6IPM2-2,CLEC11A,IQCE,0.946307804338367
Q9Y240,Q3KQU3-2,CLEC11A,MAP7D1,0.979213821172737
Q9Y240,P0CJ78,CLEC11A,LOC100507290,0.999752200185834
Q9Y240,Q99569-2,CLEC11A,PKP4,0.999999773681923
Q9Y240,P31327-2,CLEC11A,CPS1,0.918849536201118
Q9Y240,P55268,CLEC11A,LAMB2,0.983209491694863
Q9Y240,Q99959-2,CLEC11A,PKP2,0.999066033501524
Q9Y240,P51784,CLEC11A,USP11,0.969084423367295
Q9Y240,P11047,CLEC11A,LAMC1,0.999345639512827
Q9Y240,P11021,CLEC11A,HSPA5,0.906342991070418
Q9Y240,Q13188,CLEC11A,STK3,0.868677691952477
Q9Y240,Q13043,CLEC11A,STK4,0.946459451421528
Q9Y240,Q13753,CLEC11A,LAMC2,0.999999987155226
Q9Y240,Q5T0W9,CLEC11A,FAM83B,0.999999871896607
Q9Y240,Q9C0D3,CLEC11A,ZYG11B,0.99998429726071
Q9Y240,Q58A45-3,CLEC11A,PAN3,0.999745535584277
Q9Y240,Q9HBE1-4,CLEC11A,PATZ1,0.999999637630548
Q9Y240,Q9BYJ9,CLEC11A,YTHDF1,0.982111948960405
Q9Y240,Q7Z736-2,CLEC11A,PLEKHH3,0.865878617920946
Q9Y240,Q9NUL7,CLEC11A,DDX28,0.997984337151529
Q9Y240,Q5TGY3,CLEC11A,AHDC1,0.999999163802886
Q9Y240,O75592-2,CLEC11A,MYCBP2,0.999989150690319
Q9Y240,Q9NVF7,CLEC11A,FBXO28,0.999999091924109
Q9Y240,Q70UQ0-4,CLEC11A,IKBIP,0.999997609391327
Q9Y240,Q5JTW2-2,CLEC11A,CEP78,0.999964827125089
Q9Y240,Q5T9A4,CLEC11A,ATAD3B,0.800962098193744
Q9Y240,Q96SZ6-2,CLEC11A,CDK5RAP1,0.780907671113921
Q9Y240,A3KMH1-2,CLEC11A,KIAA0564,0.999428284901102
Q9Y240,P78406,CLEC11A,RAE1,0.838430312156966
Q9Y240,Q9BVQ7,CLEC11A,SPATA5L1,0.980253282426151
Q9Y240,Q13751,CLEC11A,LAMB3,0.999922566868197
Q9Y240,Q9UGU0-2,CLEC11A,TCF20,0.989261248479535
Q9Y240,P52435,CLEC11A,POLR2J,0.865316242494061
Q9Y240,Q5CZA5,CLEC11A,ZNF805,0.999393706944572
Q9Y240,Q8NCJ5,CLEC11A,SPRYD3,0.999908697268824
Q9Y240,O00411,CLEC11A,POLRMT,0.999853637629375
Q9Y240,Q9Y6D9,CLEC11A,MAD1L1,0.999616922845822
Q9Y240,Q13214-2,CLEC11A,SEMA3B,0.948225515942421
Q9Y240,Q9H6T0-2,CLEC11A,ESRP2,0.987038912402417
Q9Y240,P07942,CLEC11A,LAMB1,0.944971068169535
Q9Y240,Q8IVD9,CLEC11A,NUDCD3,0.858910977937946
Q9Y240,Q9NR09,CLEC11A,BIRC6,0.992083939255479
Q9Y240,Q96RR1-2,CLEC11A,C10orf2,0.976896075742632
Q9Y240,O14792,CLEC11A,HS3ST1,0.992884543033355
Q9Y240,Q8NBM4,CLEC11A,UBAC2,0.975446763563943
Q9Y240,Q96CS3,CLEC11A,FAF2,0.972927895024238
Q9Y240,A7KAX9-2,CLEC11A,ARHGAP32,0.999996217846979
Q9Y240,P17707,CLEC11A,AMD1,0.995506122498264
Q9Y240,Q9UL12,CLEC11A,SARDH,0.999796399957791
Q9Y240,P35869,CLEC11A,AHR,0.75785885345155
Q9Y240,O60513,CLEC11A,B4GALT4,0.958103029707432
Q9Y240,P10398,CLEC11A,ARAF,0.781562430308912
Q9Y240,Q6JQN1,CLEC11A,ACAD10,0.937845241508648
Q9Y240,Q6AHZ1,CLEC11A,ZNF518A,0.877321875074812
Q9Y240,Q8IX01-3,CLEC11A,SUGP2,0.999986516358776
Q9Y240,Q13608,CLEC11A,PEX6,0.985481291648494
Q9Y240,Q14703,CLEC11A,MBTPS1,0.890734590714833
Q9Y240,Q9ULJ3,CLEC11A,ZNF295,0.977880411157633
Q9Y240,Q9NR48-2,CLEC11A,ASH1L,0.999960630299661
Q9Y240,Q8IZ69-2,CLEC11A,TRMT2A,0.984465360559243
Q9Y240,Q00587-2,CLEC11A,CDC42EP1,0.933309091707383
Q9Y240,P41162,CLEC11A,ETV3,0.916673448198247
Q9Y240,Q53GT1,CLEC11A,KLHL22,0.941241593849642
Q9Y240,Q6PJI9,CLEC11A,WDR59,0.889212484400892
Q9Y240,Q8WUF5,CLEC11A,PPP1R13L,0.946035153890711
Q9Y240,Q70EL1-7,CLEC11A,USP54,0.832207924755302
Q9Y240,Q2NKJ3-2,CLEC11A,CTC1,0.975291602131754
Q9Y240,Q9NQB0-2,CLEC11A,TCF7L2,0.852704413608433
Q9Y240,Q8IVT2,CLEC11A,C19orf21,0.899586979475731
Q9Y240,Q01804-3,CLEC11A,OTUD4,0.965989068920067
Q9Y240,Q9H2Y7,CLEC11A,ZFP106,0.847080182397817
Q86YQ8,P34949-2,CPNE8,MPI,0.999866231733333
Q5SW24-2,Q68CR1-2,DACT2,SEL1L3,0.805821654100861
Q5SW24-2,Q6IN85-2,DACT2,SMEK1,0.915969034051873
Q5SW24-2,O95822-2,DACT2,MLYCD,0.999999044426826
Q5SW24-2,Q9HC78-2,DACT2,ZBTB20,0.998220361734219
Q5SW24-2,Q3LXA3,DACT2,DAK,0.78337491964103
Q5SW24-2,Q8TAF3,DACT2,WDR48,0.838569429723451
Q5SW24-2,Q6DN90,DACT2,IQSEC1,0.99642800290017
Q9Y4J8-2,Q9BVA1,DTNA,TUBB2B,0.999479050118368
P08758,Q8NGA1,ANXA5,OR1M1,0.839664961065799
P48023,O75663-2,FASLG,TIPRL,0.944907881520819
P48023,P55345,FASLG,PRMT2,0.999999753548008
P48023,Q8WV41,FASLG,SNX33,0.998454558456003
P48023,Q7Z403,FASLG,TMC6,0.999120066036249
Q9HA64,P12931-2,FN3KRP,SRC,0.841524402079978
Q9HA64,Q15386,FN3KRP,UBE3C,0.819646044953372
Q9NR23,O43837-2,GDF3,IDH3B,0.992193333683864
Q9NR23,B0UZ11,GDF3,MICB,0.999867197184434
Q9NR23,Q8TF05-2,GDF3,PPP4R1,0.934215590630247
Q9NR23,Q9BVL2-2,GDF3,NUPL1,0.768056912666299
Q9NR23,Q7Z3B4,GDF3,NUP54,0.889027490894796
Q9H4A6,Q9Y5P6-2,GOLPH3,GMPPB,0.999259712426253
Q9H4A6,Q96IJ6-2,GOLPH3,GMPPA,0.998396968706506
Q9H4A6,Q96I51,GOLPH3,WBSCR16,0.993869988272691
Q9H4A6,E9PL57,GOLPH3,NEDD8-MDP1,0.923396964190246
Q9H4A6,Q8WVY7,GOLPH3,UBLCP1,0.957514671607831
Q9H4A6,Q15836,GOLPH3,VAMP3,0.76098315443685
Q9H4A6,Q14676-2,GOLPH3,MDC1,0.868661304884782
Q9H4A6,Q16740,GOLPH3,CLPP,0.898564935755955
Q96GD4,Q9NQS7-2,AURKB,INCENP,0.999999957363227
Q96GD4,Q8TCS8,AURKB,PNPT1,0.816682957596171
Q96GD4,P51003,AURKB,PAPOLA,0.847625225045358
Q96GD4,A6NHR9-2,AURKB,SMCHD1,0.865478088233805
Q9NS66,O76024,GPR173,WFS1,0.999970649742754
Q9NS66,P13637,GPR173,ATP1A3,0.989188563561208
Q9NS66,P20020-2,GPR173,ATP2B1,0.858610563022848
Q9NS66,P23634-2,GPR173,ATP2B4,0.99623456404643
Q9NS66,Q01814-5,GPR173,ATP2B2,0.999890784855534
Q9NS66,Q93084-2,GPR173,ATP2A3,0.972650886898119
Q9NS66,Q9HAV4,GPR173,XPO5,0.91611822043861
Q9NS66,Q9GZP9,GPR173,DERL2,0.9617473425216
Q9NS66,Q5H8A4-2,GPR173,PIGG,0.935805409694164
Q9NS66,Q9ULQ1-3,GPR173,TPCN1,0.999783732166275
Q9NS66,Q6P4Q7,GPR173,CNNM4,0.793372987627846
Q9NS66,Q9H490-2,GPR173,PIGU,0.996737325600529
Q9NS66,Q14849,GPR173,STARD3,0.978605998664316
Q9NS66,Q9Y375,GPR173,NDUFAF1,0.936614183560182
Q9NS66,P11117,GPR173,ACP2,0.991603042624157
Q9NS66,Q99828,GPR173,CIB1,0.758010684370841
Q9NS66,Q4ZIN3-2,GPR173,C19orf6,0.996704824724492
Q9NS66,P04114,GPR173,APOB,0.799814922197684
Q9NS66,Q96RQ1,GPR173,ERGIC2,0.996218353500434
Q9NS66,Q9H7F0,GPR173,ATP13A3,0.989961702841504
Q9NS66,Q9BVG9,GPR173,PTDSS2,0.962737748947325
Q9NS66,O95674,GPR173,CDS2,0.873187033443104
Q9NS66,Q8NEW0,GPR173,SLC30A7,0.952729158130947
Q9NS66,P27338,GPR173,MAOB,0.794459765721917
Q9NS66,P53794,GPR173,SLC5A3,0.974063766146767
Q9NS66,Q9ULF5,GPR173,SLC39A10,0.849317198736591
Q9NS66,Q96G23,GPR173,LASS2,0.830277391990259
Q9NS66,Q8TBA6-2,GPR173,GOLGA5,0.996219914706186
Q9NS66,Q9NQ84-2,GPR173,GPRC5C,0.98104708118395
Q9NS66,Q99720-2,GPR173,SIGMAR1,0.794058969631444
Q9NS66,O43292,GPR173,GPAA1,0.895597608716295
Q9NS66,O14735,GPR173,CDIPT,0.750793598039138
Q9NS66,O15260-2,GPR173,SURF4,0.796898874491603
Q9NS66,Q9HCU4,GPR173,CELSR2,0.95691960750755
Q9NS66,Q9H1C4,GPR173,UNC93B1,0.992486970271285
Q9NS66,O76070,GPR173,SNCG,0.866267497276797
Q9NS66,Q9NX61,GPR173,TMEM161A,0.929243198454281
Q9NS66,Q5HYI8,GPR173,RABL3,0.985719386986272
Q9NS66,Q86UL3,GPR173,AGPAT6,0.764081003807504
Q9NS66,Q6P5W5-2,GPR173,SLC39A4,0.993962978652499
Q9NS66,Q9NX76,GPR173,CMTM6,0.859893092674485
Q9NS66,Q7Z2K6,GPR173,ERMP1,0.914199565097599
Q9NS66,Q96S52-2,GPR173,PIGS,0.817416480980813
Q9NS66,O75915,GPR173,ARL6IP5,0.956068499843796
Q9NS66,Q8N0U8,GPR173,VKORC1L1,0.871226256776183
Q9NS66,Q9NSG2,GPR173,C1orf112,0.913949047921585
Q9NS66,Q9GZM5,GPR173,YIPF3,0.986060911163049
Q86UP8-5,P78347-2,GTF2IRD2,GTF2I,0.998168283382749
Q86UP8-5,Q6EKJ0,GTF2IRD2,GTF2IRD2B,0.999999999999998
Q86UP8-5,Q9H832-2,GTF2IRD2,UBE2Z,0.904242185522454
Q86UP8-5,Q9UHL9-2,GTF2IRD2,GTF2IRD1,0.898575255381048
A5X5Y0-2,Q8N729,HTR3E,NPW,0.936147754134378
A5X5Y0-2,O75915,HTR3E,ARL6IP5,0.913648429007993
P31785,Q96HR9,IL2RG,REEP6,0.964294618514853
Q96GM1,Q9UBV2,LPPR2,SEL1L,0.881440932978214
Q96GM1,Q68CR1-2,LPPR2,SEL1L3,0.824055295509344
Q96GM1,Q9BXW9-2,LPPR2,FANCD2,0.928366979737416
Q96GM1,Q92538,LPPR2,GBF1,0.882938683219045
Q96GM1,Q86TM6-2,LPPR2,SYVN1,0.99882513069421
Q96GM1,Q13438-2,LPPR2,OS9,0.801301306208696
Q96GM1,Q08174-2,LPPR2,PCDH1,0.997876734029596
Q96GM1,Q96B77,LPPR2,TMEM186,0.99990579266935
Q96GM1,Q5SWX8-3,LPPR2,C1orf27,0.933212846027524
Q96GM1,Q9NUQ7,LPPR2,UFSP2,0.971362952438597
Q96GM1,Q9UPN7,LPPR2,PPP6R1,0.996649357251875
Q96GM1,Q96GQ5,LPPR2,C16orf58,0.83893678602326
Q96GM1,Q9UBU6,LPPR2,FAM8A1,0.999684611437581
Q96GM1,Q4ZIN3-2,LPPR2,C19orf6,0.995485156777123
Q96GM1,Q96D53,LPPR2,ADCK4,0.961161035677282
Q96GM1,Q9NS69,LPPR2,TOMM22,0.839745969876451
Q96GM1,Q9UGT4,LPPR2,SUSD2,0.999905391221438
Q96GM1,Q5VU97,LPPR2,CACHD1,0.999901090269929
Q96GM1,Q9Y219-2,LPPR2,JAG2,0.841865356283313
Q96GM1,P39880-2,LPPR2,CUX1,0.887886167473484
Q96GM1,Q9Y5B8-2,LPPR2,NME7,0.75766820650285
Q96GM1,Q96GF1,LPPR2,RNF185,0.974215419660535
Q96GM1,Q8N201,LPPR2,INTS1,0.823958650989561
Q96GM1,Q6PKC3-2,LPPR2,TXNDC11,0.771349109962492
Q96GM1,Q07817-2,LPPR2,BCL2L1,0.927424333375734
Q9HAY2,P49590,MAGEF1,HARS2,0.963418700076041
Q9HAY2,P11217,MAGEF1,PYGM,0.983521738952194
Q9HAY2,Q14974,MAGEF1,KPNB1,0.806869492684392
Q9HAY2,P34949-2,MAGEF1,MPI,0.848035851668336
Q9HAY2,Q9NTX5-2,MAGEF1,ECHDC1,0.887610762378191
Q9HAY2,Q8WV22,MAGEF1,NSMCE1,0.999995954328793
Q9HAY2,Q9C0B1,MAGEF1,FTO,0.85555175058045
Q9HAY2,A6NHR9-2,MAGEF1,SMCHD1,0.979411528085925
Q9HAY2,P61224,MAGEF1,RAP1B,0.831618682034067
Q9HAY2,O14974-3,MAGEF1,PPP1R12A,0.981682066731156
Q9HAY2,Q5TDH0-2,MAGEF1,DDI2,0.937448436156548
P53778,O15264,MAPK12,MAPK13,0.9037015031828
P53778,Q32MK0,MAPK12,MYLK3,0.999986430566219
P53778,Q9UBE8,MAPK12,NLK,0.80389284104607
P34949-2,Q9P2N7-2,MPI,KLHL13,0.999427698860433
P34949-2,Q9P2J3,MPI,KLHL9,0.995693703831331
P34949-2,P25445-6,MPI,FAS,0.997669187944946
P34949-2,Q9HAB8,MPI,PPCS,0.973890218787909
P34949-2,Q3LXA3,MPI,DAK,0.78337491964103
P34949-2,P00813,MPI,ADA,0.976370647671363
Q8N159,P78371,NAGS,CCT2,0.832752880031262
Q8N159,Q71U36,NAGS,TUBA1A,0.863082306957242
Q8N159,Q9Y5B8-2,NAGS,NME7,0.75766820650285
Q8N159,Q9NUJ3,NAGS,TCP11L1,0.894593195066868
Q8N159,O75896,NAGS,TUSC2,0.88620629090074
Q8N159,Q9H4B6,NAGS,SAV1,0.804677767412248
Q659A1,P49590,NARG2,HARS2,0.824692599123078
Q659A1,P51553,NARG2,IDH3G,0.986438441352394
Q659A1,Q9Y2L1,NARG2,DIS3,0.818821903126164
Q659A1,O15400-2,NARG2,STX7,0.84754902813291
Q659A1,O75400-2,NARG2,PRPF40A,0.981323966798239
Q659A1,Q9BTD8-2,NARG2,RBM42,0.97258533820509
Q659A1,P16220-2,NARG2,CREB1,0.771789827029407
Q659A1,P61224,NARG2,RAP1B,0.827570584409806
Q659A1,O95202,NARG2,LETM1,0.913700694999839
Q659A1,Q96P16-2,NARG2,RPRD1A,0.986302693353423
Q659A1,Q92979,NARG2,EMG1,0.758383576554534
Q659A1,Q15836,NARG2,VAMP3,0.76098315443685
Q9BXI3,P54707-2,NT5C1A,ATP12A,0.999074511850779
Q9BXI3,A8K2U0,NT5C1A,A2ML1,0.998186332635436
Q9BXI3,Q6GTS8,NT5C1A,PM20D1,0.999998517937943
Q9BXI3,P22735,NT5C1A,TGM1,0.987482230486098
Q9BXI3,P06702,NT5C1A,S100A9,0.851646021081291
Q9BXI3,Q9HB40-2,NT5C1A,SCPEP1,0.833803788624987
Q9BXI3,P07339,NT5C1A,CTSD,0.755291427570305
Q9BXI3,P15309-2,NT5C1A,ACPP,0.997827239353888
Q9BXI3,P09668,NT5C1A,CTSH,0.999985632947578
Q9BXI3,O75342,NT5C1A,ALOX12B,0.944720834683741
Q9BXI3,P07476,NT5C1A,IVL,0.941507076803297
Q9BXI3,Q9P2G9,NT5C1A,KLHL8,0.978874157658033
Q9BXI3,Q6TFL4-2,NT5C1A,KLHL24,0.929195986090106
Q9BXI3,Q8NEX9,NT5C1A,SDR9C7,0.998675395820065
Q9BXI3,Q6ZVX7,NT5C1A,NCCRP1,0.926479303796667
Q9BXI3,P80188-2,NT5C1A,LCN2,0.996028580927562
Q9BXI3,P17900,NT5C1A,GM2A,0.82518441290451
Q9BXI3,Q7L5L3-1,NT5C1A,GDPD3,0.999288679755271
Q9BXI3,P15289,NT5C1A,ARSA,0.99890921539773
Q6TCH7-2,Q9NUQ9,PAQR3,FAM49B,0.960044399936012
Q6TCH7-2,Q9UJU6-2,PAQR3,DBNL,0.802022234214452
Q6TCH7-2,Q13153-2,PAQR3,PAK1,0.995639233928092
Q6TCH7-2,Q8WVY7,PAQR3,UBLCP1,0.958955420226516
Q6TCH7-2,Q96DB5,PAQR3,FAM82B,0.982504970390481
Q6TCH7-2,P52594-2,PAQR3,AGFG1,0.846450717065735
Q6TCH7-2,Q3LXA3,PAQR3,DAK,0.803198384383869
Q6TCH7-2,Q13740-2,PAQR3,ALCAM,0.764596492127667
O60828-2,Q9Y2W2,PQBP1,WBP11,0.999999999978237
O60828-2,Q49AR2,PQBP1,C5orf22,0.999970170017749
Q9H477,P46459,RBKS,NSF,0.879239056293852
Q9H477,P54920,RBKS,NAPA,0.93303455338573
Q9H477,Q9BVA1,RBKS,TUBB2B,0.998431455064837
Q96A37,Q8IXQ6-2,RNF166,PARP9,0.999989049239836
Q96A37,Q460N5-1,RNF166,PARP14,0.999969154837263
Q96A37,Q9Y508,RNF166,RNF114,0.999231186764667
Q96A37,P46736-2,RNF166,BRCC3,0.976470670840548
Q96A37,O95271,RNF166,TNKS,0.999978331763365
Q96A37,Q9NXR7,RNF166,BRE,0.907524814683138
Q96A37,O60493,RNF166,SNX3,0.843169261408969
Q96A37,Q5TDH0-2,RNF166,DDI2,0.994914157402285
Q9NXA8-2,O76070,SIRT5,SNCG,0.864873708354143
Q8IVB3,Q92604,SLC2A5,LPGAT1,0.983433714796515
Q8IVB3,Q9C0B1,SLC2A5,FTO,0.85555175058045
O15466,Q04912-2,ST8SIA5,MST1R,0.807914184596093
O15466,Q24JP5-2,ST8SIA5,TMEM132A,0.936041837320126
O15466,Q99805,ST8SIA5,TM9SF2,0.78216046261512
O15466,P30511-2,ST8SIA5,HLA-F,0.892219822292807
O15466,P30450,ST8SIA5,LOC100507680,0.772060499085474
O15466,P42892-2,ST8SIA5,ECE1,0.926386088707897
O15466,Q16585,ST8SIA5,SGCB,0.976071714655541
O15466,O75581,ST8SIA5,LRP6,0.917406851586478
O15466,O75197,ST8SIA5,LRP5,0.981267591624869
O15466,Q8NAT1,ST8SIA5,C3orf39,0.845558805536107
O15466,Q9BT09,ST8SIA5,CNPY3,0.98141245182391
O15466,O43278,ST8SIA5,SPINT1,0.827448866555721
O15466,Q9Y2G8,ST8SIA5,DNAJC16,0.938684047242903
O15466,P18084,ST8SIA5,ITGB5,0.88163388548721
O15466,Q96JJ7-2,ST8SIA5,TMX3,0.856993066625671
O15466,Q7Z4H8,ST8SIA5,KDELC2,0.803396177812561
O15466,Q9NZV5-2,ST8SIA5,SEPN1,0.999912483819749
O15466,O75787,ST8SIA5,ATP6AP2,0.910021203858174
O15466,Q95460-3,ST8SIA5,MR1,0.792587465787159
O15466,Q7Z2K6,ST8SIA5,ERMP1,0.934500890308571
O15466,O94985-2,ST8SIA5,CLSTN1,0.981435757654702
O15466,Q15165-1,ST8SIA5,PON2,0.950001961799428
O15466,Q15155,ST8SIA5,NOMO1,0.989983813170244
O15466,Q92643,ST8SIA5,PIGK,0.911662503562653
O15466,Q9BWS9-3,ST8SIA5,CHID1,0.816220336733019
O15466,Q9UIW2,ST8SIA5,PLXNA1,0.834759229380065
O15466,Q8TED1,ST8SIA5,GPX8,0.880516898206284
O15466,Q8IW92,ST8SIA5,GLB1L2,0.999185267409949
O15466,Q9NWM8,ST8SIA5,FKBP14,0.953401062093892
O15466,Q8NFZ4,ST8SIA5,NLGN2,0.855914373331079
O15466,O14967,ST8SIA5,CLGN,0.78236533063712
O15466,Q96FL9-2,ST8SIA5,GALNT14,0.972394247088747
O15466,Q92545,ST8SIA5,TMEM131,0.808153341999332
O15466,Q13444-10,ST8SIA5,ADAM15,0.94300710839898
O15466,Q8N2K0-2,ST8SIA5,ABHD12,0.968383081240352
O15466,O94901-5,ST8SIA5,SUN1,0.918367990786036
O15466,Q9Y5Y6,ST8SIA5,ST14,0.858181831591609
O15466,Q9NRB3,ST8SIA5,CHST12,0.912758298693655
O15466,Q8IWB1,ST8SIA5,ITPRIP,0.990117710134076
O15466,P78348-1,ST8SIA5,ACCN2,0.884906838547899
